State;Crop;District;Year;Year Min;Season;Area (Hectares);Production (Tonnes);Yield (Tonnes/Hectare);Sale price (USD/Tonnes);Sale price (USD/Tonnes)
Madhya Pradesh;Sunflower;SHAJAPUR; 2001-02;2001;Kharif     ;97;29;0,298969072;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2002-03;2002;Kharif     ;71;21;0,295774648;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2003-04;2003;Kharif     ;36;19;0,527777778;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2004-05;2004;Kharif     ;27;9;0,333333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2005-06;2005;Kharif     ;9;4;0,444444444;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2006-07;2006;Kharif     ;12;4;0,333333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2007-08;2007;Whole Year ;3;1;0,333333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2008-09;2008;Kharif     ;4;2;0,5;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHAJAPUR; 2009-10;2009;Whole Year ;3;1;0,333333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHIVPURI; 1999-00;1999;Kharif     ;3;1;0,333333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHIVPURI; 2000-01;2000;Kharif     ;10;2;0,2;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHIVPURI; 2001-02;2001;Kharif     ;7;2;0,285714286;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHIVPURI; 2002-03;2002;Kharif     ;2;0,01;0,005;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHIVPURI; 2004-05;2004;Kharif     ;1;;0;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SHIVPURI; 2016-17;2016;Rabi       ;50;50;1;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SIDHI; 2001-02;2001;Kharif     ;3;2;0,666666667;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SIDHI; 2002-03;2002;Kharif     ;2;1;0,5;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SIDHI; 2004-05;2004;Kharif     ;1;;0;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SIDHI; 2016-17;2016;Rabi       ;50;50;1;757,5585333;757,5585333
Madhya Pradesh;Sunflower;SURGUJA; 1999-00;1999;Kharif     ;3;1;0,333333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;TIKAMGARH; 2016-17;2016;Rabi       ;100;100;1;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 1998-99;1998;Kharif     ;100;;0;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 1999-00;1999;Kharif     ;24;6;0,25;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2000-01;2000;Kharif     ;24;3;0,125;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2001-02;2001;Kharif     ;25;3;0,12;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2002-03;2002;Kharif     ;30;4;0,133333333;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2003-04;2003;Kharif     ;32;8;0,25;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2004-05;2004;Kharif     ;46;8;0,173913043;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2005-06;2005;Kharif     ;46;7;0,152173913;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2006-07;2006;Kharif     ;44;11;0,25;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2007-08;2007;Whole Year ;51;12;0,235294118;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2008-09;2008;Kharif     ;39;9;0,230769231;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UJJAIN; 2009-10;2009;Whole Year ;20;5;0,25;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UMARIA; 2005-06;2005;Kharif     ;7;2;0,285714286;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UMARIA; 2008-09;2008;Kharif     ;7;3;0,428571429;757,5585333;757,5585333
Madhya Pradesh;Sunflower;UMARIA; 2010-11;2010;Kharif     ;30;11;0,366666667;757,5585333;757,5585333
Madhya Pradesh;Sunflower;VIDISHA; 1999-00;1999;Kharif     ;1;0;0;757,5585333;757,5585333
Madhya Pradesh;Sunflower;VIDISHA; 2000-01;2000;Kharif     ;4;1;0,25;757,5585333;757,5585333
Madhya Pradesh;Sunflower;VIDISHA; 2002-03;2002;Kharif     ;1;0,01;0,01;757,5585333;757,5585333
Madhya Pradesh;Sweet potato;AGAR MALWA; 2013-14;2013;Whole Year ;66;433;6,560606061;384,127193;384,127193
Madhya Pradesh;Sweet potato;AGAR MALWA; 2015-16;2015;Whole Year ;45;672,6;14,94666667;384,127193;384,127193
Madhya Pradesh;Sweet potato;AGAR MALWA; 2016-17;2016;Whole Year ;52;777,4;14,95;384,127193;384,127193
Madhya Pradesh;Sweet potato;AGAR MALWA; 2017-18;2017;Whole Year ;52;777,4;14,95;384,127193;384,127193
Madhya Pradesh;Sweet potato;AGAR MALWA; 2018-19;2018;Whole Year ;58;566,93;9,774655172;384,127193;384,127193
Madhya Pradesh;Sweet potato;AGAR MALWA; 2019-20;2019;Whole Year ;61;596,24;9,77442623;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2008-09;2008;Whole Year ;9;57;6,333333333;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2009-10;2009;Whole Year ;15;80;5,333333333;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2010-11;2010;Whole Year ;30;129;4,3;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2011-12;2011;Whole Year ;15;76;5,066666667;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2012-13;2012;Whole Year ;11;69;6,272727273;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2013-14;2013;Whole Year ;9;41;4,555555556;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2015-16;2015;Whole Year ;26;416;16;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2016-17;2016;Whole Year ;30;480;16;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2017-18;2017;Whole Year ;35;562,45;16,07;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2018-19;2018;Whole Year ;38;611,8;16,1;384,127193;384,127193
Madhya Pradesh;Sweet potato;ALIRAJPUR; 2019-20;2019;Whole Year ;43,7;704,44;16,11990847;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2003-04;2003;Whole Year ;38;203;5,342105263;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2004-05;2004;Whole Year ;40;231;5,775;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2005-06;2005;Whole Year ;45;264;5,866666667;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2006-07;2006;Whole Year ;48;282;5,875;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2007-08;2007;Whole Year ;46;270;5,869565217;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2008-09;2008;Whole Year ;45;264;5,866666667;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2009-10;2009;Whole Year ;44;219;4,977272727;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2010-11;2010;Whole Year ;63;226;3,587301587;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2011-12;2011;Whole Year ;73;351;4,808219178;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2012-13;2012;Whole Year ;97;544;5,608247423;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2013-14;2013;Whole Year ;84;550;6,547619048;384,127193;384,127193
Madhya Pradesh;Sweet potato;ANUPPUR; 2019-20;2019;Whole Year ;25;625;25;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2003-04;2003;Whole Year ;23;124;5,391304348;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2004-05;2004;Whole Year ;6;33;5,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2005-06;2005;Whole Year ;3;18;6;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2006-07;2006;Whole Year ;11;67;6,090909091;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2007-08;2007;Whole Year ;1;5;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2009-10;2009;Whole Year ;1;6;6;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2010-11;2010;Whole Year ;4;17;4,25;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2011-12;2011;Whole Year ;5;28;5,6;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2012-13;2012;Whole Year ;1;5;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2013-14;2013;Whole Year ;1;6;6;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2015-16;2015;Whole Year ;50;650;13;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2016-17;2016;Whole Year ;51;663;13;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2017-18;2017;Whole Year ;51;663;13;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2018-19;2018;Whole Year ;51;701;13,74509804;384,127193;384,127193
Madhya Pradesh;Sweet potato;ASHOKNAGAR; 2019-20;2019;Whole Year ;51;701;13,74509804;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 1999-00;1999;Whole Year ;154;1013;6,577922078;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2001-02;2001;Whole Year ;113;744;6,584070796;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2002-03;2002;Whole Year ;104;684;6,576923077;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2003-04;2003;Whole Year ;93;612;6,580645161;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2004-05;2004;Whole Year ;109;717;6,577981651;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2005-06;2005;Whole Year ;102;671;6,578431373;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2006-07;2006;Whole Year ;94;618;6,574468085;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2007-08;2007;Whole Year ;90;592;6,577777778;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2008-09;2008;Whole Year ;111;730;6,576576577;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2009-10;2009;Whole Year ;89;585;6,573033708;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2010-11;2010;Whole Year ;94;522;5,553191489;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2011-12;2011;Whole Year ;104;618;5,942307692;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2012-13;2012;Whole Year ;95;565;5,947368421;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2013-14;2013;Whole Year ;99;707;7,141414141;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2015-16;2015;Whole Year ;115;1355;11,7826087;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2016-17;2016;Whole Year ;127;1392;10,96062992;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2017-18;2017;Whole Year ;130;2750;21,15384615;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2018-19;2018;Whole Year ;130;2770;21,30769231;384,127193;384,127193
Madhya Pradesh;Sweet potato;BALAGHAT; 2019-20;2019;Whole Year ;130;2770;21,30769231;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 1999-00;1999;Whole Year ;79;367;4,64556962;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2001-02;2001;Whole Year ;83;347;4,180722892;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2002-03;2002;Whole Year ;166;1026;6,180722892;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2003-04;2003;Whole Year ;165;900;5,454545455;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2004-05;2004;Whole Year ;89;486;5,460674157;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2005-06;2005;Whole Year ;63;179;2,841269841;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2006-07;2006;Whole Year ;85;337;3,964705882;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2007-08;2007;Whole Year ;90;288;3,2;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2008-09;2008;Whole Year ;63;201;3,19047619;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2009-10;2009;Whole Year ;59;192;3,254237288;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2010-11;2010;Whole Year ;82;169;2,06097561;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2011-12;2011;Whole Year ;66;131;1,984848485;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2012-13;2012;Whole Year ;142;610;4,295774648;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2013-14;2013;Whole Year ;197;940;4,771573604;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2015-16;2015;Whole Year ;79;1185;15;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2016-17;2016;Whole Year ;160;2480;15,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2017-18;2017;Whole Year ;165,9;2571,45;15,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2018-19;2018;Whole Year ;185;2867,5;15,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BARWANI; 2019-20;2019;Whole Year ;220;3413,1;15,51409091;384,127193;384,127193
Madhya Pradesh;Sweet potato;BASTAR; 1999-00;1999;Whole Year ;342;2053;6,002923977;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 1999-00;1999;Whole Year ;74;477;6,445945946;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2001-02;2001;Whole Year ;82;522;6,365853659;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2002-03;2002;Whole Year ;74;471;6,364864865;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2003-04;2003;Whole Year ;73;458;6,273972603;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2004-05;2004;Whole Year ;74;464;6,27027027;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2005-06;2005;Whole Year ;125;783;6,264;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2006-07;2006;Whole Year ;146;929;6,363013699;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2007-08;2007;Whole Year ;68;426;6,264705882;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2008-09;2008;Whole Year ;82;499;6,085365854;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2009-10;2009;Whole Year ;84;488;5,80952381;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2010-11;2010;Whole Year ;173;873;5,046242775;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2011-12;2011;Whole Year ;335;1716;5,12238806;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2012-13;2012;Whole Year ;344;2433;7,072674419;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2013-14;2013;Whole Year ;346;2946;8,514450867;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2015-16;2015;Whole Year ;80;640;8;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2016-17;2016;Whole Year ;85;701;8,247058824;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2017-18;2017;Whole Year ;92;736;8;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2018-19;2018;Whole Year ;38;318;8,368421053;384,127193;384,127193
Madhya Pradesh;Sweet potato;BETUL; 2019-20;2019;Whole Year ;45;382;8,488888889;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 1999-00;1999;Whole Year ;23;120;5,217391304;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2001-02;2001;Whole Year ;10;50;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2002-03;2002;Whole Year ;15;78;5,2;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2003-04;2003;Whole Year ;17;78;4,588235294;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2004-05;2004;Whole Year ;6;31;5,166666667;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2005-06;2005;Whole Year ;25;119;4,76;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2006-07;2006;Whole Year ;7;37;5,285714286;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2007-08;2007;Whole Year ;10;40;4;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2008-09;2008;Whole Year ;5;31;6,2;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2009-10;2009;Whole Year ;3;18;6;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2010-11;2010;Whole Year ;2;8;4;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2011-12;2011;Whole Year ;7;29;4,142857143;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2012-13;2012;Whole Year ;7;31;4,428571429;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHIND; 2013-14;2013;Whole Year ;2;9;4,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 1999-00;1999;Whole Year ;8;47;5,875;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2001-02;2001;Whole Year ;5;25;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2002-03;2002;Whole Year ;4;22;5,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2003-04;2003;Whole Year ;1;5;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2004-05;2004;Whole Year ;2;11;5,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2006-07;2006;Whole Year ;4;22;5,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2007-08;2007;Whole Year ;2;11;5,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2008-09;2008;Whole Year ;3;16;5,333333333;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2009-10;2009;Whole Year ;1;5;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2010-11;2010;Whole Year ;1;4;4;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2011-12;2011;Whole Year ;1;6;6;384,127193;384,127193
Madhya Pradesh;Sweet potato;BHOPAL; 2012-13;2012;Whole Year ;2;17;8,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BILASPUR; 1999-00;1999;Whole Year ;297;1898;6,390572391;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2005-06;2005;Whole Year ;2;11;5,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2006-07;2006;Whole Year ;9;48;5,333333333;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2008-09;2008;Whole Year ;1;5;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2009-10;2009;Whole Year ;2;10;5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2010-11;2010;Whole Year ;3;9;3;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2012-13;2012;Whole Year ;4;14;3,5;384,127193;384,127193
Madhya Pradesh;Sweet potato;BURHANPUR; 2013-14;2013;Whole Year ;7;29;4,142857143;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 1999-00;1999;Whole Year ;409;2268;5,545232274;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2001-02;2001;Whole Year ;362;1905;5,262430939;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2002-03;2002;Whole Year ;309;1684;5,449838188;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2003-04;2003;Whole Year ;372;2062;5,543010753;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2004-05;2004;Whole Year ;404;2278;5,638613861;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2005-06;2005;Whole Year ;512;2421;4,728515625;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2006-07;2006;Whole Year ;394;1863;4,728426396;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2007-08;2007;Whole Year ;414;1957;4,72705314;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2008-09;2008;Whole Year ;452;2095;4,634955752;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2009-10;2009;Whole Year ;377;1747;4,633952255;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2010-11;2010;Whole Year ;345;977;2,831884058;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2011-12;2011;Whole Year ;383;1085;2,832898172;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2012-13;2012;Whole Year ;357;1992;5,579831933;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2013-14;2013;Whole Year ;454;2233;4,918502203;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2015-16;2015;Whole Year ;197;2454;12,45685279;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2016-17;2016;Whole Year ;187;2337;12,4973262;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2017-18;2017;Whole Year ;186;2241;12,0483871;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2018-19;2018;Whole Year ;181;2032;11,22651934;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHATARPUR; 2019-20;2019;Whole Year ;181;2034;11,23756906;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 1999-00;1999;Whole Year ;214;1121;5,238317757;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2001-02;2001;Whole Year ;158;649;4,107594937;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2002-03;2002;Whole Year ;131;549;4,190839695;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2003-04;2003;Whole Year ;153;776;5,071895425;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2004-05;2004;Whole Year ;140;722;5,157142857;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2005-06;2005;Whole Year ;152;863;5,677631579;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2006-07;2006;Whole Year ;204;1247;6,112745098;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2007-08;2007;Whole Year ;218;1333;6,114678899;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2008-09;2008;Whole Year ;201;1229;6,114427861;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2009-10;2009;Whole Year ;209;1369;6,550239234;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2010-11;2010;Whole Year ;281;1554;5,53024911;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2011-12;2011;Whole Year ;331;1830;5,528700906;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2012-13;2012;Whole Year ;450;2322;5,16;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2013-14;2013;Whole Year ;420;2788;6,638095238;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2015-16;2015;Whole Year ;183;4575;25;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2016-17;2016;Whole Year ;183;4575;25;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2017-18;2017;Whole Year ;183;4575;25;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2018-19;2018;Whole Year ;183;3294;18;384,127193;384,127193
Madhya Pradesh;Sweet potato;CHHINDWARA; 2019-20;2019;Whole Year ;183;3294;18;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 1999-00;1999;Whole Year ;171;1009;5,900584795;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 2001-02;2001;Whole Year ;171;979;5,725146199;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 2002-03;2002;Whole Year ;154;895;5,811688312;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 2003-04;2003;Whole Year ;141;832;5,90070922;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 2004-05;2004;Whole Year ;148;873;5,898648649;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 2005-06;2005;Whole Year ;193;1122;5,813471503;384,127193;384,127193
Madhya Pradesh;Sweet potato;DAMOH; 2006-07;2006;Whole Year ;186;936;5,032258065;384,127193;384,127193
